C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_43_59_713.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_43_59_713.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_43_59_713.jpg, 0, 1, 0, 30.19031
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_43_59_814.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_43_59_814.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_43_59_814.jpg, -0.0545304, 1, 0, 30.18967
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_43_59_915.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_43_59_915.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_43_59_915.jpg, -0.2506854, 1, 0, 30.17539
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_017.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_017.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_017.jpg, 0, 1, 0, 30.18912
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_118.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_118.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_118.jpg, 0, 1, 0, 30.19011
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_220.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_220.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_220.jpg, 0, 1, 0, 30.19029
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_324.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_324.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_324.jpg, 0, 1, 0, 30.19029
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_428.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_428.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_428.jpg, -0.0207015, 1, 0, 30.19025
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_527.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_527.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_527.jpg, -0.158496, 1, 0, 30.18491
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_630.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_630.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_630.jpg, 0, 1, 0, 30.19002
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_732.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_732.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_732.jpg, 0, 1, 0, 30.19013
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_834.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_834.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_834.jpg, -0.08023889, 1, 0, 30.18903
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_00_935.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_00_935.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_00_935.jpg, -0.1844328, 1, 0, 30.18484
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_037.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_037.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_037.jpg, 0, 1, 0, 30.18959
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_140.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_140.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_140.jpg, 0, 1, 0, 30.19021
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_244.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_244.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_244.jpg, 0, 1, 0, 30.1903
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_347.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_347.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_347.jpg, 0, 1, 0, 30.19038
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_448.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_448.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_448.jpg, -0.2733051, 1, 0, 30.17194
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_551.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_551.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_551.jpg, 0, 1, 0, 30.18934
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_653.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_653.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_653.jpg, 0, 1, 0, 30.19017
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_755.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_755.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_755.jpg, 0, 1, 0, 30.19029
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_855.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_855.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_855.jpg, 0, 1, 0, 30.19029
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_01_957.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_01_957.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_01_957.jpg, 0, 1, 0, 30.1903
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_059.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_059.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_059.jpg, 0, 1, 0, 30.19029
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_163.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_163.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_163.jpg, 0, 1, 0, 30.1903
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_266.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_266.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_266.jpg, 0, 1, 0, 30.19033
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_367.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_367.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_367.jpg, 0, 1, 0, 30.1903
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_469.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_469.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_469.jpg, 0, 1, 0, 30.19029
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_569.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_569.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_569.jpg, 0, 1, 0, 30.19032
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_670.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_670.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_670.jpg, 0, 1, 0, 30.1903
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_771.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_771.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_771.jpg, 0, 1, 0, 30.19031
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_873.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_873.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_873.jpg, 0, 1, 0, 30.19031
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_02_975.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_02_975.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_02_975.jpg, 0, 1, 0, 30.19029
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_077.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_077.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_077.jpg, -0.2317671, 1, 0, 30.17619
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_178.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_178.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_178.jpg, -0.05598123, 1, 0, 30.19094
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_279.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_279.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_279.jpg, 0, 1, 0, 30.18996
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_384.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_384.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_384.jpg, 0, 1, 0, 30.19027
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_486.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_486.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_486.jpg, 0, 1, 0, 30.1903
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_590.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_590.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_590.jpg, 0, 1, 0, 30.19025
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_691.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_691.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_691.jpg, 0, 1, 0, 30.19012
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_792.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_792.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_792.jpg, 0, 1, 0, 30.06126
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_892.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_892.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_892.jpg, 0, 1, 0, 30.23897
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_03_997.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_03_997.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_03_997.jpg, 0, 1, 0, 30.18621
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_101.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_101.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_101.jpg, 0, 1, 0, 30.16895
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_204.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_204.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_204.jpg, 0, 1, 0, 30.18845
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_306.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_306.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_306.jpg, 0, 1, 0, 30.18957
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_407.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_407.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_407.jpg, 0.1797471, 1, 0, 30.18081
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_508.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_508.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_508.jpg, 0, 1, 0, 30.18947
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_611.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_611.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_611.jpg, 0, 1, 0, 30.18982
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_715.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_715.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_715.jpg, 0, 1, 0, 30.18986
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_815.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_815.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_815.jpg, 0, 1, 0, 30.18985
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_04_919.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_04_919.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_04_919.jpg, 0, 1, 0, 30.18986
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_020.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_020.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_020.jpg, 0, 1, 0, 30.18985
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_122.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_122.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_122.jpg, -0.0239298, 1, 0, 30.19016
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_222.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_222.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_222.jpg, 0, 1, 0, 30.18983
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_325.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_325.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_325.jpg, 0, 1, 0, 30.18985
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_427.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_427.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_427.jpg, 0, 1, 0, 30.18989
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_529.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_529.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_529.jpg, 0, 1, 0, 30.1899
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_631.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_631.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_631.jpg, 0, 1, 0, 30.18989
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_734.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_734.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_734.jpg, 0, 1, 0, 30.18987
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_838.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_838.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_838.jpg, 0, 1, 0, 30.18988
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_05_942.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_05_942.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_05_942.jpg, 0, 1, 0, 30.18989
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_045.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_045.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_045.jpg, 0, 1, 0, 30.18988
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_147.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_147.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_147.jpg, 0, 1, 0, 30.1899
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_250.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_250.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_250.jpg, 0, 1, 0, 30.18988
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_353.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_353.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_353.jpg, 0, 1, 0, 30.1899
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_453.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_453.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_453.jpg, -0.0312654, 1, 0, 30.18967
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_556.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_556.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_556.jpg, -0.07503209, 1, 0, 30.18983
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_659.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_659.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_659.jpg, 0, 1, 0, 30.18973
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_763.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_763.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_763.jpg, 0, 1, 0, 30.1899
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_868.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_868.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_868.jpg, 0, 1, 0, 30.18993
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_06_969.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_06_969.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_06_969.jpg, 0, 1, 0, 30.18994
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_069.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_069.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_069.jpg, 0, 1, 0, 30.18993
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_170.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_170.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_170.jpg, 0, 1, 0, 30.18994
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_270.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_270.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_270.jpg, 0, 1, 0, 30.18993
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_374.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_374.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_374.jpg, 0, 1, 0, 30.18995
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_477.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_477.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_477.jpg, 0, 1, 0, 30.18995
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_580.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_580.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_580.jpg, 0, 1, 0, 30.18996
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_682.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_682.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_682.jpg, 0, 1, 0, 30.18995
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_785.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_785.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_785.jpg, 0, 1, 0, 30.18996
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_886.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_886.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_886.jpg, 0, 1, 0, 30.18993
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_07_987.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_07_987.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_07_987.jpg, 0, 1, 0, 30.18994
C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\center_2023_02_27_22_44_08_088.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\left_2023_02_27_22_44_08_088.jpg, C:\Users\Srikanth\Downloads\simulator-windows-64\IMG\right_2023_02_27_22_44_08_088.jpg, 0, 1, 0, 30.18993
